OligoID	target
171010FF_12791	*
171010FF_12792	*
171010FF_12793	*
171010FF_12794	*
171010FF_12795	*
171010FF_12796	*
171010FF_12797	*
171010FF_12798	*
171010FF_12799	*
171010FF_12800	*
171010FF_12801	*
171010FF_12802	*
171010FF_12803	*
171010FF_12804	*
171010FF_12805	*
171010FF_12806	*
171010FF_12807	*
171010FF_12808	*
171010FF_12809	*
171010FF_12810	*
171010FF_12811	*
171010FF_12812	*
171010FF_12813	*
171010FF_12814	*
171010FF_12815	*
171010FF_12816	*
171010FF_12817	*
171010FF_12818	*
171010FF_12819	*
171010FF_12820	*
171010FF_12821	*
171010FF_12822	*
171010FF_12823	*
171010FF_12824	*
171010FF_12825	*
171010FF_12826	*
171010FF_12827	*
171010FF_12828	*
171010FF_12829	*
171010FF_12830	*
171010FF_12831	chr12:54137285-54137825
171010FF_12832	chr12:54137285-54137825
171010FF_12833	chr12:54137285-54137825
171010FF_12834	chr12:54137285-54137825
171010FF_12835	chr12:54137285-54137825
171010FF_12836	chr12:54137285-54137825
171010FF_12837	chr12:54137285-54137825
171010FF_12838	chr12:54137285-54137825
171010FF_12839	chr12:54137285-54137825
171010FF_12840	chr12:54137285-54137825
171010FF_12841	chr12:54137285-54137825
171010FF_12842	chr12:54137285-54137825
171010FF_12843	chr12:54137285-54137825
171010FF_12844	chr12:54137285-54137825
171010FF_12845	chr12:54137285-54137825
171010FF_12846	chr12:54137285-54137825
171010FF_12847	chr12:54137285-54137825
171010FF_12848	chr12:54137285-54137825
171010FF_12849	chr12:54137285-54137825
171010FF_12850	chr12:54137285-54137825
171010FF_12851	chr12:54137285-54137825
171010FF_12852	chr12:54137285-54137825
171010FF_12853	chr12:54137285-54137825
171010FF_12854	chr12:54137285-54137825
171010FF_12855	chr12:54137285-54137825
171010FF_12856	chr12:54137285-54137825
171010FF_12857	chr12:54137285-54137825
171010FF_12858	chr12:54137285-54137825
171010FF_12859	chr12:54137285-54137825
171010FF_12860	chr12:54137285-54137825
171010FF_12861	chr12:54137285-54137825
171010FF_12862	chr12:54137285-54137825
171010FF_12863	chr12:54137285-54137825
171010FF_12864	chr12:54137285-54137825
171010FF_12865	chr12:54137285-54137825
171010FF_12866	chr12:54137285-54137825
171010FF_12867	chr12:54137285-54137825
171010FF_12868	chr12:54137285-54137825
171010FF_12869	chr12:54137285-54137825
171010FF_12870	chr12:54137285-54137825
171010FF_12871	chr12:54137285-54137825
171010FF_12872	chr12:54137285-54137825
171010FF_12873	chr12:54137285-54137825
171010FF_12874	chr12:54137285-54137825
171010FF_12875	chr12:54137285-54137825
171010FF_12876	chr12:54137285-54137825
171010FF_12877	chr12:54137285-54137825
171010FF_12878	chr12:54137285-54137825
171010FF_12879	chr12:54137285-54137825
171010FF_12880	chr12:54137285-54137825
171010FF_12881	chr12:54137285-54137825
171010FF_12882	chr12:54137285-54137825
171010FF_12883	chr12:54137285-54137825
171010FF_12884	chr12:54137285-54137825
171010FF_12885	chr12:54137285-54137825
171010FF_12886	chr12:54137285-54137825
171010FF_12887	chr12:54137285-54137825
171010FF_12888	chr12:54137285-54137825
171010FF_12889	chr12:54137285-54137825
171010FF_12890	chr12:54137285-54137825
171010FF_12891	chr12:54137285-54137825
171010FF_12892	chr12:54137285-54137825
171010FF_12893	chr12:54137285-54137825
171010FF_12894	chr12:54137285-54137825
171010FF_12895	chr12:54137285-54137825
171010FF_12896	chr12:54137285-54137825
171010FF_12897	chr12:54137285-54137825
171010FF_12898	chr12:54137285-54137825
171010FF_12899	chr12:54137285-54137825
171010FF_12900	chr12:54137285-54137825
171010FF_12901	chr12:54137285-54137825
171010FF_12902	chr12:54137285-54137825
171010FF_12903	chr12:54137285-54137825
171010FF_12904	chr12:54137285-54137825
171010FF_12905	*
171010FF_12906	*
171010FF_12907	*
171010FF_12908	*
171010FF_12909	*
171010FF_12910	*
171010FF_12911	*
171010FF_12912	chr12:54140345-54140845
171010FF_12913	chr12:54140345-54140845
171010FF_12914	chr12:54140345-54140845
171010FF_12915	chr12:54140345-54140845
171010FF_12916	chr12:54140345-54140845
171010FF_12917	chr12:54140345-54140845
171010FF_12918	chr12:54140345-54140845
171010FF_12919	chr12:54140345-54140845
171010FF_12920	chr12:54140345-54140845
171010FF_12921	chr12:54140345-54140845
171010FF_12922	chr12:54140345-54140845
171010FF_12923	chr12:54140345-54140845
171010FF_12924	chr12:54140345-54140845
171010FF_12925	chr12:54140345-54140845
171010FF_12926	chr12:54140345-54140845
171010FF_12927	chr12:54140345-54140845
171010FF_12928	chr12:54140345-54140845
171010FF_12929	chr12:54140345-54140845
171010FF_12930	chr12:54140345-54140845
171010FF_12931	chr12:54140345-54140845
171010FF_12932	chr12:54140345-54140845
171010FF_12933	chr12:54140345-54140845
171010FF_12934	chr12:54140345-54140845
171010FF_12935	chr12:54140345-54140845
171010FF_12936	chr12:54140345-54140845
171010FF_12937	chr12:54140345-54140845
171010FF_12938	chr12:54140345-54140845
171010FF_12939	chr12:54140345-54140845
171010FF_12940	chr12:54140345-54140845
171010FF_12941	chr12:54140345-54140845
171010FF_12942	chr12:54140345-54140845
171010FF_12943	chr12:54140345-54140845
171010FF_12944	chr12:54140345-54140845
171010FF_12945	chr12:54140345-54140845
171010FF_12946	chr12:54140345-54140845
171010FF_12947	chr12:54140345-54140845
171010FF_12948	chr12:54140345-54140845
171010FF_12949	chr12:54140345-54140845
171010FF_12950	chr12:54140345-54140845
171010FF_12951	chr12:54140345-54140845
171010FF_12952	chr12:54140345-54140845
171010FF_12953	chr12:54140345-54140845
171010FF_12954	chr12:54140345-54140845
171010FF_12955	chr12:54140345-54140845
171010FF_12956	chr12:54140345-54140845
171010FF_12957	chr12:54140345-54140845
171010FF_12958	chr12:54140345-54140845
171010FF_12959	chr12:54140345-54140845
171010FF_12960	chr12:54140345-54140845
171010FF_12961	chr12:54140345-54140845
171010FF_12962	chr12:54140345-54140845
171010FF_12963	chr12:54140345-54140845
171010FF_12964	chr12:54140345-54140845
171010FF_12965	chr12:54140345-54140845
171010FF_12966	chr12:54140345-54140845
171010FF_12967	chr12:54140345-54140845
171010FF_12968	chr12:54140345-54140845
171010FF_12969	chr12:54140345-54140845
171010FF_12970	chr12:54140345-54140845
171010FF_12971	chr12:54140345-54140845
171010FF_12972	chr12:54140345-54140845
171010FF_12973	chr12:54140345-54140845
171010FF_12974	chr12:54140345-54140845
171010FF_12975	chr12:54140345-54140845
171010FF_12976	chr12:54140345-54140845
171010FF_12977	chr12:54140345-54140845
171010FF_12978	chr12:54140345-54140845
171010FF_12979	chr12:54140345-54140845
171010FF_12980	chr12:54140345-54140845
171010FF_12981	*
171010FF_12982	*
171010FF_12983	*
171010FF_12984	*
171010FF_12985	*
171010FF_12986	*
171010FF_12987	*
171010FF_12988	*
171010FF_12989	*
171010FF_12990	*
171010FF_12991	*
171010FF_12992	*
171010FF_12993	*
171010FF_12994	*
171010FF_12995	*
171010FF_12996	*
171010FF_12997	*
171010FF_12998	*
171010FF_12999	*
171010FF_13000	*
171010FF_13001	*
171010FF_13002	*
171010FF_13003	*
171010FF_13004	*
171010FF_13005	*
171010FF_13006	*
171010FF_13007	*
171010FF_13008	*
171010FF_13009	*
171010FF_13010	*
171010FF_13011	*
171010FF_13012	*
171010FF_13013	*
171010FF_13014	*
171010FF_13015	*
171010FF_13016	*
171010FF_13017	*
171010FF_13018	*
171010FF_13019	*
171010FF_13020	*
171010FF_13021	*
171010FF_13022	*
171010FF_13023	*
171010FF_13024	*
171010FF_13025	*
171010FF_13026	*
171010FF_13027	*
171010FF_13028	*
171010FF_13029	*
171010FF_13030	*
171010FF_13031	*
171010FF_13032	*
171010FF_13033	*
171010FF_13034	*
171010FF_13035	*
171010FF_13036	*
171010FF_13037	*
171010FF_13038	*
171010FF_13039	*
171010FF_13040	*
171010FF_13041	*
171010FF_13042	*
171010FF_13043	*
171010FF_13044	*
171010FF_13045	*
171010FF_13046	*
171010FF_13047	*
171010FF_13048	*
171010FF_13049	*
171010FF_13050	*
171010FF_13051	*
171010FF_13052	*
171010FF_13053	*
171010FF_13054	*
171010FF_13055	*
171010FF_13056	*
171010FF_13057	*
171010FF_13058	*
171010FF_13059	*
171010FF_13060	*
171010FF_13061	*
171010FF_13062	*
171010FF_13063	*
171010FF_13064	*
171010FF_13065	*
171010FF_13066	*
171010FF_13067	*
171010FF_13068	*
171010FF_13069	*
171010FF_13070	*
171010FF_13071	*
171010FF_13072	*
171010FF_13073	*
171010FF_13074	*
171010FF_13075	*
171010FF_13076	*
171010FF_13077	*
171010FF_13078	*
171010FF_13079	chr12:54145285-54145785
171010FF_13080	chr12:54145285-54145785
171010FF_13081	chr12:54145285-54145785
171010FF_13082	chr12:54145285-54145785
171010FF_13083	chr12:54145285-54145785
171010FF_13084	chr12:54145285-54145785
171010FF_13085	chr12:54145285-54145785
171010FF_13086	chr12:54145285-54145785
171010FF_13087	chr12:54145285-54145785
171010FF_13088	chr12:54145285-54145785
171010FF_13089	chr12:54145285-54145785
171010FF_13090	chr12:54145285-54145785
171010FF_13091	chr12:54145285-54145785
171010FF_13092	chr12:54145285-54145785
171010FF_13093	chr12:54145285-54145785
171010FF_13094	chr12:54145285-54145785
171010FF_13095	chr12:54145285-54145785
171010FF_13096	chr12:54145285-54145785
171010FF_13097	chr12:54145285-54145785
171010FF_13098	chr12:54145285-54145785
171010FF_13099	chr12:54145285-54145785
171010FF_13100	chr12:54145285-54145785
171010FF_13101	chr12:54145285-54145785
171010FF_13102	chr12:54145285-54145785
171010FF_13103	chr12:54145285-54145785
171010FF_13104	chr12:54145285-54145785
171010FF_13105	chr12:54145285-54145785
171010FF_13106	chr12:54145285-54145785
171010FF_13107	chr12:54145285-54145785
171010FF_13108	chr12:54145285-54145785
171010FF_13109	chr12:54145285-54145785
171010FF_13110	chr12:54145285-54145785
171010FF_13111	chr12:54145285-54145785
171010FF_13112	chr12:54145285-54145785
171010FF_13113	chr12:54145285-54145785
171010FF_13114	chr12:54145285-54145785
171010FF_13115	chr12:54145285-54145785
171010FF_13116	chr12:54145285-54145785
171010FF_13117	chr12:54145285-54145785
171010FF_13118	chr12:54145285-54145785
171010FF_13119	chr12:54145285-54145785
171010FF_13120	chr12:54145285-54145785
171010FF_13121	chr12:54145285-54145785
171010FF_13122	chr12:54145285-54145785
171010FF_13123	chr12:54145285-54145785
171010FF_13124	chr12:54145285-54145785
171010FF_13125	chr12:54145285-54145785
171010FF_13126	chr12:54145285-54145785
171010FF_13127	chr12:54145285-54145785
171010FF_13128	chr12:54145285-54145785
171010FF_13129	chr12:54145285-54145785
171010FF_13130	chr12:54145285-54145785
171010FF_13131	chr12:54145285-54145785
171010FF_13132	chr12:54145285-54145785
171010FF_13133	chr12:54145285-54145785
171010FF_13134	chr12:54145285-54145785
171010FF_13135	chr12:54145285-54145785
171010FF_13136	chr12:54145285-54145785
171010FF_13137	chr12:54145285-54145785
171010FF_13138	chr12:54145285-54145785
171010FF_13139	chr12:54145285-54145785
171010FF_13140	chr12:54145285-54145785
171010FF_13141	chr12:54145285-54145785
171010FF_13142	chr12:54145285-54145785
171010FF_13143	chr12:54145285-54145785
171010FF_13144	chr12:54145285-54145785
171010FF_13145	chr12:54145285-54145785
171010FF_13146	chr12:54145285-54145785
171010FF_13147	chr12:54145285-54145785
171010FF_13148	chr12:54145285-54145785
171010FF_13149	chr12:54145285-54145785
171010FF_13150	chr12:54145285-54145785
171010FF_13151	chr12:54145285-54145785
171010FF_13152	chr12:54145285-54145785
171010FF_13153	chr12:54145285-54145785
171010FF_13154	chr12:54145285-54145785
171010FF_13155	chr12:54145285-54145785
171010FF_13156	*
171010FF_13157	*
171010FF_13158	*
171010FF_13159	*
171010FF_13160	*
171010FF_13161	*
171010FF_13162	*
171010FF_13163	*
171010FF_13164	*
171010FF_13165	*
171010FF_13166	*
171010FF_13167	*
171010FF_13168	*
171010FF_13169	*
171010FF_13170	*
171010FF_13171	*
171010FF_13172	*
171010FF_13173	*
171010FF_13174	*
171010FF_13175	*
171010FF_13176	*
171010FF_13177	*
171010FF_13178	*
171010FF_13179	*
171010FF_13180	*
171010FF_13181	*
171010FF_13182	*
171010FF_13183	*
171010FF_13184	*
171010FF_13185	*
171010FF_13186	*
171010FF_13187	*
171010FF_13188	*
171010FF_13189	*
171010FF_13190	*
171010FF_13191	*
171010FF_13192	*
171010FF_13193	*
171010FF_13194	*
171010FF_13195	*
171010FF_13196	*
171010FF_13197	*
171010FF_13198	*
171010FF_13199	*
171010FF_13200	*
171010FF_13201	*
171010FF_13202	*
171010FF_13203	*
171010FF_13204	*
171010FF_13205	*
171010FF_13206	*
171010FF_13207	*
171010FF_13208	*
171010FF_13209	*
171010FF_13210	*
171010FF_13211	*
171010FF_13212	*
171010FF_13213	*
171010FF_13214	*
171010FF_13215	*
171010FF_13216	*
171010FF_13217	*
171010FF_13218	*
171010FF_13219	*
171010FF_13220	*
171010FF_13221	*
171010FF_13222	*
171010FF_13223	*
171010FF_13224	*
171010FF_13225	*
171010FF_13226	*
171010FF_13227	*
171010FF_13228	*
171010FF_13229	*
171010FF_13230	*
171010FF_13231	*
171010FF_13232	*
171010FF_13233	*
171010FF_13234	*
171010FF_13235	*
171010FF_13236	*
171010FF_13237	*
171010FF_13238	*
171010FF_13239	*
171010FF_13240	*
171010FF_13241	*
171010FF_13242	*
171010FF_13243	*
171010FF_13244	*
171010FF_13245	*
171010FF_13246	*
171010FF_13247	*
171010FF_13248	*
171010FF_13249	*
171010FF_13250	*
171010FF_13251	*
171010FF_13252	*
171010FF_13253	*
171010FF_13254	*
171010FF_13255	*
171010FF_13256	*
171010FF_13257	*
171010FF_13258	*
171010FF_13259	*
171010FF_13260	*
171010FF_13261	*
171010FF_13262	*
171010FF_13263	*
171010FF_13264	*
171010FF_13265	*
171010FF_13266	*
171010FF_13267	*
171010FF_13268	*
171010FF_13269	*
171010FF_13270	*
171010FF_13271	*
171010FF_13272	*
171010FF_13273	*
171010FF_13274	*
171010FF_13275	*
171010FF_13276	*
171010FF_13277	*
171010FF_13278	*
171010FF_13279	*
171010FF_13280	*
171010FF_13281	*
171010FF_13282	*
171010FF_13283	*
171010FF_13284	*
171010FF_13285	*
171010FF_13286	*
171010FF_13287	*
171010FF_13288	*
171010FF_13289	*
171010FF_13290	*
171010FF_13291	*
171010FF_13292	*
171010FF_13293	*
171010FF_13294	*
171010FF_13295	*
171010FF_13296	*
171010FF_13297	*
171010FF_13298	*
171010FF_13299	*
171010FF_13300	*
171010FF_13301	*
171010FF_13302	*
171010FF_13303	*
171010FF_13304	*
171010FF_13305	*
171010FF_13306	*
171010FF_13307	*
171010FF_13308	*
171010FF_13309	*
171010FF_13310	*
171010FF_13311	*
171010FF_13312	*
171010FF_13313	*
171010FF_13314	*
171010FF_13315	*
171010FF_13316	*
171010FF_13317	*
171010FF_13318	*
171010FF_13319	*
171010FF_13320	*
171010FF_13321	*
171010FF_13322	*
171010FF_13323	*
171010FF_13324	*
171010FF_13325	*
171010FF_13326	*
171010FF_13327	*
171010FF_13328	*
171010FF_13329	*
171010FF_13330	*
171010FF_13331	*
171010FF_13332	*
171010FF_13333	*
171010FF_13334	*
171010FF_13335	*
171010FF_13336	*
171010FF_13337	*
171010FF_13338	*
171010FF_13339	*
171010FF_13340	*
171010FF_13341	chr12:54150865-54151385
171010FF_13342	chr12:54150865-54151385
171010FF_13343	chr12:54150865-54151385
171010FF_13344	chr12:54150865-54151385
171010FF_13345	chr12:54150865-54151385
171010FF_13346	chr12:54150865-54151385
171010FF_13347	chr12:54150865-54151385
171010FF_13348	chr12:54150865-54151385
171010FF_13349	chr12:54150865-54151385
171010FF_13350	chr12:54150865-54151385
171010FF_13351	chr12:54150865-54151385
171010FF_13352	chr12:54150865-54151385
171010FF_13353	chr12:54150865-54151385
171010FF_13354	chr12:54150865-54151385
171010FF_13355	chr12:54150865-54151385
171010FF_13356	chr12:54150865-54151385
171010FF_13357	chr12:54150865-54151385
171010FF_13358	chr12:54150865-54151385
171010FF_13359	chr12:54150865-54151385
171010FF_13360	chr12:54150865-54151385
171010FF_13361	chr12:54150865-54151385
171010FF_13362	chr12:54150865-54151385
171010FF_13363	chr12:54150865-54151385
171010FF_13364	chr12:54150865-54151385
171010FF_13365	chr12:54150865-54151385
171010FF_13366	chr12:54150865-54151385
171010FF_13367	chr12:54150865-54151385
171010FF_13368	chr12:54150865-54151385
171010FF_13369	chr12:54150865-54151385
171010FF_13370	chr12:54150865-54151385
171010FF_13371	chr12:54150865-54151385
171010FF_13372	chr12:54150865-54151385
171010FF_13373	chr12:54150865-54151385
171010FF_13374	chr12:54150865-54151385
171010FF_13375	chr12:54150865-54151385
171010FF_13376	chr12:54150865-54151385
171010FF_13377	chr12:54150865-54151385
171010FF_13378	chr12:54150865-54151385
171010FF_13379	chr12:54150865-54151385
171010FF_13380	chr12:54150865-54151385
171010FF_13381	chr12:54150865-54151385
171010FF_13382	chr12:54150865-54151385
171010FF_13383	chr12:54150865-54151385
171010FF_13384	chr12:54150865-54151385
171010FF_13385	chr12:54150865-54151385
171010FF_13386	chr12:54150865-54151385
171010FF_13387	chr12:54150865-54151385
171010FF_13388	chr12:54150865-54151385
171010FF_13389	chr12:54150865-54151385
171010FF_13390	chr12:54150865-54151385
171010FF_13391	chr12:54150865-54151385
171010FF_13392	chr12:54150865-54151385
171010FF_13393	chr12:54150865-54151385
171010FF_13394	chr12:54150865-54151385
171010FF_13395	chr12:54150865-54151385
171010FF_13396	chr12:54150865-54151385
171010FF_13397	chr12:54150865-54151385
171010FF_13398	chr12:54150865-54151385
171010FF_13399	chr12:54150865-54151385
171010FF_13400	chr12:54150865-54151385
171010FF_13401	chr12:54150865-54151385
171010FF_13402	chr12:54150865-54151385
171010FF_13403	chr12:54150865-54151385
171010FF_13404	chr12:54150865-54151385
171010FF_13405	chr12:54150865-54151385
171010FF_13406	chr12:54150865-54151385
171010FF_13407	chr12:54150865-54151385
171010FF_13408	chr12:54150865-54151385
171010FF_13409	chr12:54150865-54151385
171010FF_13410	chr12:54150865-54151385
171010FF_13411	chr12:54150865-54151385
171010FF_13412	chr12:54150865-54151385
171010FF_13413	chr12:54150865-54151385
171010FF_13414	chr12:54150865-54151385
171010FF_13415	chr12:54150865-54151385
171010FF_13416	chr12:54150865-54151385
171010FF_13417	*
171010FF_13418	*
171010FF_13419	*
171010FF_13420	*
171010FF_13421	*
171010FF_13422	*
171010FF_13423	*
171010FF_13424	*
171010FF_13425	*
171010FF_13426	*
171010FF_13427	*
171010FF_13428	*
171010FF_13429	*
171010FF_13430	*
171010FF_13431	*
171010FF_13432	*
171010FF_13433	*
171010FF_13434	*
171010FF_13435	*
171010FF_13436	*
171010FF_13437	*
171010FF_13438	*
171010FF_13439	*
171010FF_13440	*
171010FF_13441	*
171010FF_13442	*
171010FF_13443	*
171010FF_13444	*
171010FF_13445	*
171010FF_13446	*
171010FF_13447	*
171010FF_13448	*
171010FF_13449	*
171010FF_13450	*
171010FF_13451	*
171010FF_13452	*
171010FF_13453	*
171010FF_13454	*
171010FF_13455	*
171010FF_13456	*
171010FF_13457	*
171010FF_13458	*
171010FF_13459	*
171010FF_13460	*
171010FF_13461	*
171010FF_13462	*
171010FF_13463	*
171010FF_13464	*
171010FF_13465	*
171010FF_13466	*
171010FF_13467	*
171010FF_13468	*
171010FF_13469	*
171010FF_13470	*
171010FF_13471	*
171010FF_13472	*
171010FF_13473	chr12:54161385-54161905
171010FF_13474	chr12:54161385-54161905
171010FF_13475	chr12:54161385-54161905
171010FF_13476	chr12:54161385-54161905
171010FF_13477	chr12:54161385-54161905
171010FF_13478	chr12:54161385-54161905
171010FF_13479	chr12:54161385-54161905
171010FF_13480	chr12:54161385-54161905
171010FF_13481	chr12:54161385-54161905
171010FF_13482	chr12:54161385-54161905
171010FF_13483	chr12:54161385-54161905
171010FF_13484	chr12:54161385-54161905
171010FF_13485	chr12:54161385-54161905
171010FF_13486	chr12:54161385-54161905
171010FF_13487	chr12:54161385-54161905
171010FF_13488	chr12:54161385-54161905
171010FF_13489	chr12:54161385-54161905
171010FF_13490	chr12:54161385-54161905
171010FF_13491	chr12:54161385-54161905
171010FF_13492	chr12:54161385-54161905
171010FF_13493	chr12:54161385-54161905
171010FF_13494	chr12:54161385-54161905
171010FF_13495	chr12:54161385-54161905
171010FF_13496	chr12:54161385-54161905
171010FF_13497	chr12:54161385-54161905
171010FF_13498	chr12:54161385-54161905
171010FF_13499	chr12:54161385-54161905
171010FF_13500	chr12:54185445-54185945
171010FF_13501	chr12:54185445-54185945
171010FF_13502	chr12:54185445-54185945
171010FF_13503	chr12:54185445-54185945
171010FF_13504	chr12:54185445-54185945
171010FF_13505	chr12:54185445-54185945
171010FF_13506	chr12:54185445-54185945
171010FF_13507	chr12:54185445-54185945
171010FF_13508	chr12:54185445-54185945
171010FF_13509	chr12:54185445-54185945
171010FF_13510	chr12:54185445-54185945
171010FF_13511	chr12:54185445-54185945
171010FF_13512	chr12:54185445-54185945
171010FF_13513	chr12:54185445-54185945
171010FF_13514	chr12:54185445-54185945
171010FF_13515	chr12:54185445-54185945
171010FF_13516	chr12:54185445-54185945
171010FF_13517	chr12:54185445-54185945
171010FF_13518	chr12:54185445-54185945
171010FF_13519	chr12:54185445-54185945
171010FF_13520	chr12:54185445-54185945
171010FF_13521	chr12:54185445-54185945
171010FF_13522	chr12:54185445-54185945
171010FF_13523	chr12:54185445-54185945
171010FF_13524	chr12:54185445-54185945
171010FF_13525	chr12:54185445-54185945
171010FF_13526	chr12:54185445-54185945
171010FF_13527	chr12:54185445-54185945
171010FF_13528	chr12:54185445-54185945
171010FF_13529	chr12:54185445-54185945
171010FF_13530	chr12:54185445-54185945
171010FF_13531	chr12:54185445-54185945
171010FF_13532	chr12:54185445-54185945
171010FF_13533	chr12:54185445-54185945
171010FF_13534	chr12:54185445-54185945
171010FF_13535	chr12:54185445-54185945
171010FF_13536	chr12:54185445-54185945
171010FF_13537	chr12:54185445-54185945
171010FF_13538	chr12:54185445-54185945
171010FF_13539	chr12:54185445-54185945
171010FF_13540	chr12:54185445-54185945
171010FF_13541	chr12:54185445-54185945
171010FF_13542	chr12:54185445-54185945
171010FF_13543	chr12:54185445-54185945
171010FF_13544	chr12:54185445-54185945
171010FF_13545	chr12:54185445-54185945
171010FF_13546	chr12:54185445-54185945
171010FF_13547	chr12:54185445-54185945
171010FF_13548	chr12:54185445-54185945
171010FF_13549	chr12:54185445-54185945
171010FF_13550	chr12:54185445-54185945
171010FF_13551	chr12:54185445-54185945
171010FF_13552	*
171010FF_13553	*
171010FF_13554	*
171010FF_13555	*
171010FF_13556	*
171010FF_13557	*
171010FF_13558	*
171010FF_13559	*
171010FF_13560	*
171010FF_13561	*
171010FF_13562	*
171010FF_13563	*
171010FF_13564	*
171010FF_13565	*
171010FF_13566	*
171010FF_13567	*
171010FF_13568	*
171010FF_13569	*
171010FF_13570	*
171010FF_13571	*
171010FF_13572	*
171010FF_13573	*
171010FF_13574	*
171010FF_13575	*
171010FF_13576	*
171010FF_13577	*
171010FF_13578	*
171010FF_13579	*
171010FF_13580	*
171010FF_13581	*
171010FF_13582	*
171010FF_13583	*
171010FF_13584	*
171010FF_13585	*
171010FF_13586	*
171010FF_13587	*
171010FF_13588	*
171010FF_13589	*
171010FF_13590	*
171010FF_13591	*
171010FF_13592	*
171010FF_13593	*
171010FF_13594	*
171010FF_13595	*
171010FF_13596	*
171010FF_13597	*
171010FF_13598	*
171010FF_13599	*
171010FF_13600	*
171010FF_13601	*
171010FF_13602	*
171010FF_13603	*
171010FF_13604	*
171010FF_13605	*
171010FF_13606	*
171010FF_13607	*
171010FF_13608	*
171010FF_13609	*
171010FF_13610	*
171010FF_13611	*
171010FF_13612	*
171010FF_13613	*
171010FF_13614	*
171010FF_13615	*
171010FF_13616	*
171010FF_13617	*
171010FF_13618	*
171010FF_13619	*
171010FF_13620	*
171010FF_13621	*
171010FF_13622	*
171010FF_13623	*
171010FF_13624	*
171010FF_13625	*
171010FF_13626	*
171010FF_13627	*
171010FF_13628	*
171010FF_13629	*
171010FF_13630	*
171010FF_13631	*
171010FF_13632	*
171010FF_13633	*
171010FF_13634	*
171010FF_13635	*
171010FF_13636	*
171010FF_13637	*
171010FF_13638	*
171010FF_13639	*
171010FF_13640	*
171010FF_13641	*
171010FF_13642	*
171010FF_13643	*
171010FF_13644	*
171010FF_13645	*
171010FF_13646	*
171010FF_13647	*
171010FF_13648	*
171010FF_13649	*
171010FF_13650	*
171010FF_13651	*
171010FF_13652	*
171010FF_13653	*
171010FF_13654	*
171010FF_13655	*
171010FF_13656	*
171010FF_13657	*
171010FF_13658	*
171010FF_13659	*
171010FF_13660	*
171010FF_13661	*
171010FF_13662	*
171010FF_13663	*
171010FF_13664	*
171010FF_13665	*
171010FF_13666	*
171010FF_13667	*
171010FF_13668	*
171010FF_13669	*
171010FF_13670	*
171010FF_13671	*
171010FF_13672	chr12:54202705-54203225
171010FF_13673	chr12:54202705-54203225
171010FF_13674	chr12:54202705-54203225
171010FF_13675	chr12:54202705-54203225
171010FF_13676	chr12:54202705-54203225
171010FF_13677	chr12:54202705-54203225
171010FF_13678	chr12:54202705-54203225
171010FF_13679	chr12:54202705-54203225
171010FF_13680	chr12:54202705-54203225
171010FF_13681	chr12:54202705-54203225
171010FF_13682	chr12:54202705-54203225
171010FF_13683	chr12:54202705-54203225
171010FF_13684	chr12:54202705-54203225
171010FF_13685	chr12:54202705-54203225
171010FF_13686	chr12:54202705-54203225
171010FF_13687	chr12:54202705-54203225
171010FF_13688	chr12:54202705-54203225
171010FF_13689	chr12:54202705-54203225
171010FF_13690	chr12:54202705-54203225
171010FF_13691	chr12:54202705-54203225
171010FF_13692	chr12:54202705-54203225
171010FF_13693	chr12:54202705-54203225
171010FF_13694	chr12:54202705-54203225
171010FF_13695	chr12:54202705-54203225
171010FF_13696	chr12:54202705-54203225
171010FF_13697	chr12:54202705-54203225
171010FF_13698	chr12:54202705-54203225
171010FF_13699	chr12:54202705-54203225
171010FF_13700	chr12:54202705-54203225
171010FF_13701	chr12:54202705-54203225
171010FF_13702	chr12:54202705-54203225
171010FF_13703	chr12:54202705-54203225
171010FF_13704	chr12:54202705-54203225
171010FF_13705	*
171010FF_13706	*
171010FF_13707	*
171010FF_13708	*
171010FF_13709	*
171010FF_13710	*
171010FF_13711	*
171010FF_13712	*
171010FF_13713	*
171010FF_13714	*
171010FF_13715	*
171010FF_13716	*
171010FF_13717	*
171010FF_13718	*
171010FF_13719	*
171010FF_13720	*
171010FF_13721	*
171010FF_13722	*
171010FF_13723	*
171010FF_13724	*
171010FF_13725	*
171010FF_13726	*
171010FF_13727	*
171010FF_13728	*
171010FF_13729	*
171010FF_13730	*
171010FF_13731	*
171010FF_13732	*
171010FF_13733	*
171010FF_13734	*
171010FF_13735	*
171010FF_13736	*
171010FF_13737	*
171010FF_13738	*
171010FF_13739	*
171010FF_13740	*
171010FF_13741	*
171010FF_13742	*
171010FF_13743	*
171010FF_13744	*
171010FF_13745	*
171010FF_13746	*
171010FF_13747	*
171010FF_13748	*
171010FF_13749	*
171010FF_13750	*
171010FF_13751	*
171010FF_13752	*
171010FF_13753	*
171010FF_13754	*
171010FF_13755	*
171010FF_13756	*
171010FF_13757	*
171010FF_13758	*
171010FF_13759	*
171010FF_13760	*
171010FF_13761	*
171010FF_13762	*
171010FF_13763	*
171010FF_13764	*
171010FF_13765	*
171010FF_13766	*
171010FF_13767	*
171010FF_13768	*
171010FF_13769	*
171010FF_13770	*
171010FF_13771	*
171010FF_13772	*
171010FF_13773	*
171010FF_13774	*
171010FF_13775	*
171010FF_13776	*
171010FF_13777	*
171010FF_13778	*
171010FF_13779	*
171010FF_13780	*
171010FF_13781	*
